"","Verrucomicrobiales_2582580521","Verrucomicrobia_2582580523","Puniceicoccales_2582580524","Opitutae_2582580546","Verrucomicrobia_2582580559","Verrucomicrobiales_2582580573","Verrucomicrobiales_2582580593","Spartobacteria_2582580607"
"K09131",1,0,1,0,0,0,0,1
"K09134",0,0,0,0,0,0,0,0
"K09136",0,0,0,0,0,0,0,0
"K09137",0,0,0,0,0,0,0,0
"K09138",0,0,0,0,0,0,0,0
"K09140",0,0,0,0,0,0,0,0
"K09141",0,0,0,0,0,0,0,0
"K09144",0,0,0,0,0,0,0,0
"K09146",0,0,0,0,0,0,0,0
"K09153",0,0,0,0,0,0,0,0
"K09154",0,0,0,0,0,0,0,0
"K09155",0,0,0,0,0,0,0,0
"K09157",0,0,0,0,1,0,0,0
"K09158",0,0,0,0,0,0,0,0
"K09159",0,0,0,0,0,0,0,0
"K09160",0,0,0,0,0,0,0,0
"K09162",1,1,0,0,0,1,0,1
"K09164",0,0,0,0,0,0,0,0
"K09165",0,0,0,0,0,0,0,0
"K09166",1,0,1,1,0,0,1,1
"K09167",0,0,0,0,0,0,0,0
"K09181",0,0,0,0,0,0,0,0
"K09230",0,0,0,0,0,0,0,0
"K09251",0,0,0,0,0,0,0,0
"K09252",0,0,0,0,0,0,0,0
"K09384",0,0,0,0,0,0,0,0
"K09386",0,0,0,0,0,0,0,0
"K09456",0,0,0,0,0,0,0,0
"K09457",0,0,1,1,1,1,1,0
"K09458",1,1,1,2,1,1,1,7
"K09459",0,0,0,0,0,0,0,0
"K09461",0,0,0,0,0,0,0,0
"K09471",0,0,0,0,0,0,0,0
"K09472",0,0,0,0,0,0,0,0
"K09474",0,0,0,0,0,0,0,0
"K09478",0,0,0,0,0,0,0,0
"K09482",0,0,0,0,0,0,0,0
"K09487",0,0,0,0,0,0,0,0
"K09504",0,0,0,0,0,0,0,0
"K09514",0,0,0,0,0,0,0,0
"K09516",0,0,0,0,0,0,0,0
"K09527",0,0,0,0,0,0,0,0
"K09533",0,0,0,0,0,0,0,0
"K09565",0,0,0,0,0,0,0,0
"K09573",0,0,0,0,0,0,0,0
"K09591",0,0,0,0,0,0,0,0
"K09650",0,0,0,0,0,0,0,0
"K09667",0,0,0,0,0,0,0,0
"K09684",0,0,0,0,0,0,0,0
"K09688",0,0,0,0,0,0,0,0
"K09689",0,0,0,0,0,0,0,0
"K09690",0,0,0,0,0,1,0,1
"K09691",0,0,0,0,0,1,0,0
"K09692",0,0,0,0,0,0,0,0
"K09693",0,0,0,0,0,0,0,0
"K09694",0,0,0,0,0,0,0,0
"K09695",0,0,0,0,0,0,0,0
"K09696",0,0,0,0,0,0,0,0
"K09697",0,0,0,0,0,0,0,0
"K09698",0,0,0,0,0,0,0,0
"K09699",0,0,0,0,0,0,0,0
"K09701",0,1,1,1,0,0,0,0
"K09702",0,0,0,0,0,0,0,0
"K09703",0,0,0,0,0,0,0,0
"K09704",0,0,0,0,0,0,0,0
"K09705",0,0,0,0,0,0,0,0
"K09706",0,0,0,0,0,0,0,0
"K09707",0,0,0,0,0,0,0,0
"K09709",0,0,0,0,0,0,0,0
"K09710",1,1,0,0,0,1,1,1
"K09717",0,0,0,0,0,0,0,0
"K09720",0,0,0,0,1,0,0,0
"K09726",0,0,0,0,0,0,0,0
"K09729",0,0,0,0,0,0,0,0
"K09732",0,0,0,0,0,0,0,0
"K09733",0,0,0,0,0,0,0,0
"K09740",0,0,0,0,0,0,0,0
"K09744",0,0,0,0,0,0,0,0
"K09747",1,1,1,1,0,0,0,1
"K09748",0,0,0,0,0,0,0,0
"K09749",0,0,0,0,0,0,0,0
"K09759",0,0,0,0,0,0,0,0
"K09760",0,1,1,1,1,1,0,1
"K09761",0,1,1,1,0,1,0,1
"K09762",0,0,0,0,0,0,0,0
"K09763",0,0,0,0,0,0,0,1
"K09764",0,0,0,0,0,0,0,0
"K09765",0,0,0,0,0,0,0,0
"K09767",0,0,0,0,0,0,0,1
"K09768",0,0,0,0,0,0,0,0
"K09769",1,1,0,0,1,2,0,1
"K09770",0,0,0,0,0,0,0,0
"K09771",0,0,0,0,0,0,0,0
"K09772",0,0,0,0,0,0,0,0
"K09773",0,0,0,0,0,0,0,0
"K09774",0,0,0,0,0,0,0,0
"K09775",0,0,0,0,1,0,0,0
"K09776",0,0,0,0,0,0,0,0
"K09777",0,0,0,0,0,0,0,0
"K09778",1,0,2,1,0,1,1,0
"K09779",0,0,0,0,0,0,0,0
"K09780",0,0,0,0,0,0,0,0
"K09781",1,0,0,0,0,0,1,0
"K09786",0,0,0,0,0,0,0,0
"K09787",0,0,0,0,0,0,0,0
"K09788",0,0,0,0,0,0,0,0
"K09789",0,0,0,0,0,0,0,0
"K09790",0,0,0,0,0,0,0,0
"K09791",0,0,0,0,0,0,0,0
"K09792",0,1,0,0,0,0,0,2
"K09793",0,1,0,0,0,1,1,0
"K09794",0,0,0,0,0,0,0,0
"K09795",0,0,0,0,0,0,0,0
"K09796",0,0,0,0,0,0,0,0
"K09797",1,1,0,0,0,0,0,0
"K09798",0,0,0,0,0,0,0,0
"K09799",0,0,0,0,0,0,0,0
"K09800",0,0,0,0,0,0,0,0
"K09801",0,0,0,0,0,0,0,0
"K09803",0,0,0,0,0,0,0,0
"K09804",0,0,0,0,0,0,0,0
"K09806",0,0,0,0,0,0,0,0
"K09807",0,0,0,0,0,0,0,0
"K09808",0,1,1,1,1,1,1,1
"K09810",1,2,1,1,2,1,0,2
"K09811",0,0,0,0,0,0,0,0
"K09812",0,0,0,0,0,0,0,0
"K09815",1,0,0,0,0,0,1,0
"K09816",0,0,0,0,0,0,0,1
"K09817",0,0,0,1,0,0,0,0
"K09818",0,0,0,0,0,0,0,0
"K09819",0,0,1,1,0,0,0,1
"K09820",0,0,0,0,0,0,0,1
"K09822",0,0,0,0,0,0,0,1
"K09823",0,0,0,0,0,0,0,0
"K09824",0,0,0,0,0,0,0,0
"K09825",0,1,1,1,0,1,0,1
"K09826",0,0,0,0,0,0,0,0
"K09833",0,0,0,0,0,0,0,0
"K09834",0,0,0,0,0,0,0,0
"K09835",0,0,0,0,0,0,0,0
"K09836",0,0,0,0,0,0,0,0
"K09844",0,0,0,0,0,0,0,0
"K09845",0,0,0,0,0,0,0,0
"K09846",0,0,0,0,0,0,0,0
"K09847",0,0,0,0,0,0,0,0
"K09857",0,1,0,0,1,1,0,0
"K09858",0,0,0,0,1,0,0,0
"K09859",0,0,0,0,0,0,0,0
"K09860",0,0,0,0,0,0,0,0
"K09861",0,0,0,0,0,0,0,0
"K09862",0,0,0,0,0,0,0,1
"K09879",0,0,0,0,0,0,0,0
"K09880",0,0,0,0,0,0,0,0
"K09882",0,0,0,0,0,0,0,0
"K09883",0,0,0,0,0,0,0,0
"K09888",0,0,0,0,0,0,0,0
"K09889",0,0,0,0,0,0,0,0
"K09892",0,0,0,0,0,0,0,0
"K09895",0,0,0,0,0,0,0,0
"K09898",0,0,0,0,0,0,0,0
"K09902",0,0,0,0,0,0,0,0
"K09903",0,1,1,2,2,1,1,1
"K09907",0,0,0,0,0,0,0,0
"K09912",0,0,0,0,0,0,0,0
"K09913",1,1,1,0,1,1,1,1
"K09914",0,0,0,0,0,0,0,0
"K09915",0,0,0,0,0,0,0,0
"K09919",0,0,0,0,0,0,0,0
"K09920",0,0,0,0,0,0,0,0
"K09921",0,0,0,0,0,0,0,0
"K09922",0,0,1,0,0,0,0,0
"K09923",0,0,0,0,0,0,0,0
"K09924",0,0,0,0,0,0,0,0
"K09926",0,0,0,0,0,0,0,0
"K09927",0,0,0,0,0,0,0,0
"K09928",1,2,0,0,0,0,0,0
"K09929",0,0,0,0,0,0,0,0
"K09930",0,0,0,0,0,0,0,0
"K09931",0,0,0,0,0,0,0,0
"K09932",0,0,0,0,0,0,0,0
"K09933",0,0,0,0,0,0,0,0
"K09935",0,0,0,0,0,0,0,0
"K09936",0,0,0,0,0,0,0,0
"K09937",0,0,0,0,0,0,0,0
"K09939",0,0,0,0,0,0,0,0
"K09940",1,0,1,0,0,0,1,0
"K09941",0,0,0,0,0,0,0,0
"K09942",0,0,0,0,0,0,0,0
"K09943",0,0,0,0,0,0,0,0
"K09944",0,0,0,0,0,0,0,0
"K09945",0,0,0,0,0,0,0,0
"K09946",0,0,0,0,0,0,0,0
"K09948",0,0,0,0,0,0,0,0
"K09949",1,1,0,1,1,1,0,1
"K09950",0,0,0,0,0,0,0,0
"K09951",0,0,0,0,0,0,0,0
"K09952",0,0,0,0,0,0,0,0
"K09954",1,0,0,0,0,1,1,2
"K09955",0,0,0,0,0,0,0,0
"K09957",0,0,0,0,0,0,0,0
"K09958",0,0,0,0,0,0,0,2
"K09959",0,0,0,0,0,0,0,0
"K09961",0,0,0,0,0,0,0,0
"K09962",0,0,0,0,0,0,0,0
"K09964",0,0,0,0,0,0,0,0
"K09965",0,0,0,0,0,0,0,0
"K09966",0,1,0,0,0,0,0,1
"K09967",0,0,0,0,0,0,0,0
"K09968",0,0,0,0,0,0,0,0
"K09969",0,0,0,0,0,0,0,0
"K09970",0,0,0,0,0,0,0,0
"K09971",0,0,0,0,0,0,0,0
"K09972",0,0,0,0,0,0,0,0
"K09973",0,0,0,0,0,0,1,0
"K09974",1,0,0,0,0,1,0,1
"K09975",0,0,0,0,0,0,0,0
"K09976",0,0,0,0,0,0,0,0
"K09977",0,0,0,0,0,0,0,0
"K09978",0,0,0,0,0,0,0,1
"K09979",0,0,0,0,0,0,0,0
"K09981",0,0,0,0,0,0,0,0
"K09983",0,0,0,0,0,0,0,0
"K09984",0,0,0,0,0,0,0,0
"K09985",0,0,0,0,0,0,0,0
"K09986",0,0,0,0,0,0,0,0
"K09987",0,0,0,0,0,0,0,0
"K09988",0,0,0,0,0,2,0,0
"K09989",0,0,0,0,0,0,0,0
"K09990",0,0,0,0,0,0,0,0
"K09991",0,0,0,0,0,0,0,0
"K09992",0,0,2,2,0,0,1,0
"K09994",0,0,0,0,0,0,0,0
"K09996",0,0,0,0,0,0,0,0
"K09997",0,0,0,0,0,0,0,0
"K10001",0,0,0,0,0,0,0,0
"K10002",0,0,0,0,0,0,0,0
"K10003",0,0,0,0,0,0,0,0
"K10004",0,0,0,0,0,0,0,0
"K10005",0,0,0,0,0,0,0,0
"K10006",0,0,0,0,0,0,0,0
"K10007",0,0,0,0,0,0,0,0
"K10008",0,0,0,0,0,0,0,0
"K10009",0,0,0,0,0,0,0,0
"K10011",0,0,0,0,0,0,0,0
"K10012",0,0,0,0,0,0,0,0
"K10022",0,0,0,0,0,0,0,0
"K10023",0,0,0,0,0,0,0,0
"K10024",0,0,0,0,0,0,0,0
"K10025",0,0,0,0,0,0,0,0
"K10026",0,0,0,0,0,0,1,1
"K10027",0,0,0,0,0,1,0,1
"K10038",0,0,0,0,0,0,0,0
"K10039",0,0,0,0,0,0,0,0
"K10040",0,0,0,0,0,0,0,0
"K10041",0,0,0,0,0,0,0,0
"K10085",0,0,0,0,0,0,0,0
"K10107",0,0,0,0,0,0,0,0
"K10108",0,0,0,1,0,0,0,0
"K10109",0,0,0,0,0,0,0,0
"K10110",0,0,0,0,0,0,0,0
"K10111",0,0,0,0,0,0,0,0
"K10112",0,0,0,0,1,0,0,1
"K10117",0,0,0,0,0,0,0,0
"K10118",0,0,0,0,0,0,0,0
"K10119",0,0,0,0,0,0,0,0
"K10125",0,0,0,0,0,0,0,0
"K10126",0,0,0,0,0,0,0,0
"K10189",0,0,0,0,0,0,0,0
"K10190",0,0,0,0,0,0,0,0
"K10191",0,0,0,0,0,0,0,0
"K10202",0,0,0,0,0,0,0,0
"K10206",1,1,2,1,0,1,1,1
"K10210",0,0,0,0,0,1,0,0
"K10211",0,0,0,0,0,1,0,0
"K10212",0,0,0,0,0,1,0,0
"K10213",0,0,0,0,0,0,0,0
"K10216",0,0,0,0,0,0,0,0
"K10217",0,0,0,0,0,0,0,0
"K10218",0,0,0,0,0,0,0,0
"K10219",0,0,0,0,0,0,0,0
"K10220",0,0,0,0,0,0,0,0
"K10221",0,0,0,0,0,0,0,0
"K10227",0,0,0,0,0,0,0,0
"K10228",0,0,0,0,0,0,0,0
"K10229",0,0,0,0,0,0,0,0
"K10231",0,0,0,0,0,0,0,0
"K10232",0,0,0,0,0,0,0,0
"K10233",0,0,0,0,0,0,0,0
"K10234",0,0,0,0,0,0,0,0
"K10236",0,0,0,0,0,0,0,0
"K10237",0,0,0,0,0,0,0,0
"K10238",0,0,0,0,0,0,0,0
"K10240",0,0,0,0,0,0,0,0
"K10241",0,0,0,0,0,0,0,0
"K10242",0,0,0,0,0,0,0,0
"K10252",0,0,0,0,0,0,0,0
"K10253",0,0,0,0,0,0,0,0
"K10254",0,0,0,0,0,0,0,0
"K10255",0,0,0,0,0,0,0,2
"K10256",0,0,0,0,0,0,0,0
"K10257",0,0,0,0,0,0,0,0
"K10352",0,0,0,0,0,0,0,0
"K10353",0,0,0,0,0,0,0,0
"K10429",0,0,0,0,0,0,0,0
"K10439",0,0,0,0,1,0,2,2
"K10440",0,0,0,0,2,0,2,2
"K10441",0,0,0,0,1,0,0,2
"K10533",0,0,0,0,0,0,0,0
"K10536",1,0,1,1,0,0,1,0
"K10537",0,0,0,0,0,0,0,0
"K10539",0,0,0,0,0,0,0,0
"K10542",0,0,0,0,0,0,0,0
"K10543",0,0,0,0,0,0,1,0
"K10544",0,0,0,0,0,0,0,0
"K10545",0,0,0,0,0,0,1,0
"K10546",0,0,0,0,0,0,0,0
"K10547",0,0,0,0,0,0,0,0
"K10548",0,0,0,0,0,0,0,0
"K10552",0,0,0,0,0,0,0,0
"K10553",0,0,0,0,0,0,0,0
"K10554",0,0,0,0,0,0,0,0
"K10559",0,0,0,0,0,0,0,0
"K10560",1,0,0,0,0,0,0,0
"K10561",2,0,0,0,0,0,0,0
"K10562",1,0,0,0,0,0,0,0
"K10563",1,1,1,2,0,1,0,0
"K10615",0,0,0,0,0,0,0,0
"K10622",0,0,0,0,0,0,0,0
"K10625",0,0,0,0,0,0,0,0
"K10674",0,0,0,0,0,0,0,0
"K10676",0,0,0,0,0,0,0,0
"K10678",0,0,0,0,0,0,0,0
"K10680",0,0,0,1,0,0,0,0
"K10697",0,0,0,0,0,0,0,0
"K10704",0,0,1,0,0,0,1,0
"K10706",0,0,0,0,0,0,0,0
"K10711",0,0,0,0,0,0,0,0
"K10713",0,0,0,0,0,0,0,0
"K10714",0,0,0,0,0,0,0,0
"K10715",0,0,0,0,0,0,0,0
"K10716",0,0,1,1,0,0,1,0
"K10742",0,0,0,0,0,0,0,0
"K10747",1,1,0,0,0,0,1,1
"K10763",0,0,0,0,0,0,0,0
"K10764",0,0,0,0,0,0,0,0
"K10770",0,0,0,0,0,0,0,0
"K10771",0,0,0,0,0,0,0,0
"K10773",1,0,0,2,1,0,1,1
"K10778",1,0,1,0,0,1,0,1
"K10780",0,0,0,0,0,0,0,1
"K10794",0,0,0,0,0,0,0,0
"K10799",0,0,0,0,0,0,0,0
"K10800",1,1,1,1,0,2,1,0
"K10804",0,0,1,0,0,0,1,1
"K10805",0,0,0,0,0,0,0,0
"K10806",0,0,0,0,0,0,0,0
"K10808",0,0,0,0,0,0,0,0
"K10823",0,2,1,1,1,1,1,1
"K10831",0,0,0,0,0,0,0,0
"K10843",0,0,0,0,0,0,0,0
"K10844",0,0,0,0,0,0,0,0
"K10857",0,0,0,0,0,0,0,0
"K10907",2,1,2,3,0,0,1,1
"K10912",0,0,0,0,0,0,0,0
"K10914",0,0,0,0,0,0,0,0
"K10916",0,0,0,0,0,0,0,0
"K10924",0,0,0,0,0,0,0,0
"K10926",0,0,0,0,0,0,0,0
"K10927",0,0,0,0,0,0,0,0
"K10941",0,0,0,0,0,0,0,0
"K10942",0,0,0,0,0,0,0,0
"K10943",0,1,0,0,0,0,0,0
"K10944",0,0,0,0,0,0,0,0
"K10945",0,0,0,0,0,0,0,0
"K10946",0,0,0,0,0,0,0,0
"K10947",0,0,0,0,0,0,0,0
"K10960",0,0,0,0,0,0,0,0
"K10974",0,0,0,0,0,0,0,0
"K10977",0,0,0,0,0,0,0,0
"K10979",0,0,0,0,0,0,0,0
"K11004",0,0,0,0,0,0,0,0
"K11065",0,0,0,0,1,0,0,0
"K11066",0,0,1,1,0,0,0,0
"K11068",0,0,0,0,0,0,0,0
"K11069",1,2,0,0,0,1,0,0
"K11070",2,1,0,0,0,1,1,0
"K11071",0,1,0,0,0,1,1,0
"K11072",0,1,0,0,0,0,0,0
"K11073",0,1,0,0,0,0,0,0
"K11074",0,0,0,0,0,0,0,0
"K11075",0,0,0,0,0,0,0,0
"K11076",0,0,0,0,0,0,0,0
"K11085",2,2,1,1,0,2,0,2
"K11089",0,0,1,0,0,0,0,0
"K11102",0,0,0,0,0,0,1,0
"K11103",0,0,0,0,0,0,1,1
"K11105",0,0,0,0,0,0,0,0
"K11106",0,0,0,0,0,0,0,0
"K11145",0,0,0,0,0,0,0,0
"K11147",0,0,0,0,0,0,0,0
"K11153",0,0,0,0,0,0,0,0
"K11159",0,0,0,0,0,0,0,0
"K11162",0,0,0,0,0,0,0,0
"K11168",0,0,0,0,0,0,0,0
"K11169",0,0,0,0,0,0,0,0
"K11170",0,0,0,0,0,0,0,0
"K11173",0,0,0,0,0,0,0,0
"K11175",1,1,1,0,0,0,0,1
"K11176",0,0,0,0,0,0,0,0
"K11177",0,0,0,0,0,0,0,0
"K11178",0,0,0,0,0,0,0,0
"K11179",0,0,0,0,0,0,0,0
"K11180",0,0,0,0,0,0,0,0
"K11181",0,0,0,0,0,0,0,0
"K11183",0,0,0,0,0,0,0,0
"K11189",0,1,1,1,1,1,0,1
"K11200",0,0,0,0,1,0,0,0
"K11201",0,0,0,0,0,0,0,0
"K11202",0,0,0,0,0,0,0,0
"K11203",0,0,0,0,0,0,0,0
"K11204",0,0,0,0,0,0,0,0
"K11209",0,0,0,0,0,0,0,0
"K11211",0,0,0,0,0,0,0,0
"K11212",0,0,0,0,0,0,0,0
"K11216",0,0,0,0,0,0,0,0
"K11250",0,0,0,0,0,0,0,0
"K11261",0,0,0,0,0,0,0,0
"K11263",0,0,0,0,0,0,0,0
"K11264",0,0,0,0,0,0,0,0
"K11275",0,0,0,0,0,1,0,0
"K11294",0,0,0,0,0,0,0,0
"K11312",0,0,0,0,0,0,0,0
"K11314",0,0,0,0,0,0,0,0
"K11325",0,0,0,0,0,0,0,0
"K11326",0,0,0,0,0,0,0,0
"K11327",0,0,0,0,0,0,0,0
"K11328",0,0,0,0,0,0,0,0
"K11329",0,0,0,0,0,0,0,0
"K11330",0,0,0,0,0,0,0,0
"K11332",0,0,0,0,0,0,0,0
"K11333",0,0,0,0,0,0,0,0
"K11334",0,0,0,0,0,0,0,0
"K11335",0,0,0,0,0,0,0,0
"K11336",0,0,0,0,0,0,0,0
"K11337",0,0,0,0,0,0,0,0
"K11354",0,0,0,0,0,0,0,0
"K11355",0,0,0,0,0,0,0,0
"K11356",0,0,0,0,0,0,0,0
"K11357",0,0,0,0,0,0,0,0
"K11358",0,0,0,0,0,0,0,0
"K11381",0,0,0,0,0,0,0,2
"K11383",0,0,0,0,0,0,0,0
"K11384",0,0,0,0,0,0,0,0
"K11389",0,0,0,0,0,0,0,0
"K11392",0,0,0,0,0,0,0,0
"K11422",0,0,0,0,0,0,0,0
"K11423",0,0,0,0,0,0,0,0
"K11443",0,0,0,0,0,0,0,0
"K11444",0,0,0,0,0,0,0,0
"K11472",0,0,0,0,0,0,0,0
"K11473",0,1,0,2,0,0,0,2
"K11477",0,0,0,0,0,0,0,0
"K11517",0,0,0,0,0,0,0,0
"K11520",0,0,0,0,0,0,0,0
"K11521",0,0,0,0,0,0,0,0
"K11527",0,0,0,0,0,0,0,0
"K11528",0,0,0,0,0,0,0,0
"K11529",0,0,0,0,0,0,0,0
"K11530",0,0,0,0,0,0,0,0
"K11532",0,0,0,0,0,0,0,0
"K11533",0,0,0,0,0,0,0,0
"K11537",0,0,0,0,0,0,0,0
"K11541",0,0,0,0,1,0,0,0
"K11600",0,0,0,0,0,0,0,0
"K11601",1,0,0,0,0,0,0,0
"K11602",0,1,1,0,0,0,0,1
"K11603",0,0,1,0,0,0,0,0
"K11604",1,0,0,0,0,0,0,2
"K11605",0,1,0,0,0,0,0,1
"K11606",0,1,0,0,0,0,0,1
"K11607",0,0,0,0,0,0,0,1
"K11609",0,0,0,0,0,0,0,0
"K11610",0,0,0,0,0,0,0,0
"K11611",0,0,0,0,0,0,0,0
"K11614",0,0,0,0,0,0,0,0
"K11615",0,0,0,0,0,0,0,0
"K11616",0,0,0,0,0,0,0,0
"K11617",0,0,0,0,0,0,0,0
"K11618",0,0,0,0,0,0,0,0
"K11645",0,0,1,1,0,0,0,0
"K11654",0,0,0,0,0,0,0,0
"K11688",0,0,0,0,0,0,0,0
"K11689",0,0,0,0,0,0,0,0
"K11690",0,0,0,0,0,0,0,0
"K11705",0,0,0,0,0,0,0,1
"K11706",0,0,0,0,0,0,0,0
"K11707",0,0,0,0,0,0,1,0
"K11708",0,0,0,0,0,0,1,0
"K11709",0,0,0,0,0,0,1,0
"K11710",0,0,1,1,0,0,1,1
"K11711",0,0,0,0,0,0,0,0
"K11712",0,0,0,0,0,0,0,0
"K11717",1,1,1,0,0,0,0,1
"K11719",0,0,0,0,0,0,0,0
"K11720",0,0,1,2,0,0,0,0
"K11729",0,0,0,0,0,0,0,0
"K11731",0,0,0,0,0,0,0,0
"K11735",0,0,0,0,0,0,0,0
"K11737",0,0,0,0,0,0,0,0
"K11740",0,0,0,0,0,0,0,0
"K11741",0,0,0,0,0,0,0,0
"K11742",0,0,0,0,0,0,0,0
"K11743",0,0,0,0,0,0,0,0
"K11744",0,1,0,0,0,0,0,0
"K11745",0,0,0,0,0,0,0,1
"K11747",0,0,0,0,0,0,0,1
"K11748",0,0,0,0,0,0,0,1
"K11749",1,1,0,0,0,1,1,0
"K11750",0,0,0,0,0,0,0,0
"K11751",0,0,0,0,0,0,0,0
"K11752",1,1,2,1,0,1,1,1
"K11753",1,0,1,1,0,1,1,0
"K11754",0,0,1,0,0,1,1,1
"K11755",0,0,0,0,0,0,0,1
"K11777",0,0,0,0,0,0,0,0
"K11779",0,0,0,0,0,0,0,0
"K11780",0,0,0,0,0,0,0,0
"K11781",0,0,0,0,0,0,0,0
"K11782",0,0,0,0,0,0,0,1
"K11783",0,0,0,0,0,0,0,0
"K11784",0,0,0,0,0,0,0,1
"K11785",0,0,0,0,0,0,0,1
"K11788",0,0,0,0,0,0,0,0
"K11808",0,0,0,0,0,0,0,0
"K11811",0,0,0,0,0,0,0,0
"K11891",0,0,0,0,0,0,0,0
"K11892",0,0,0,0,0,0,0,0
"K11893",0,0,0,0,0,0,0,0
"K11895",0,0,0,0,0,0,0,0
"K11896",0,0,0,0,0,0,0,0
"K11897",0,0,0,0,0,0,0,0
"K11898",0,0,0,0,0,0,0,0
"K11900",0,0,0,0,0,0,0,0
"K11901",0,0,0,0,0,0,0,0
"K11902",0,0,0,0,0,0,0,0
"K11903",0,0,0,0,0,0,0,0
"K11904",0,0,0,0,0,0,0,0
"K11905",0,0,0,0,0,0,0,0
"K11907",0,0,0,0,0,0,0,0
"K11910",0,0,0,0,0,0,0,0
"K11912",0,0,0,0,0,0,0,0
"K11915",0,0,0,0,0,0,0,0
"K11917",0,0,0,0,0,0,0,0
"K11921",0,0,0,0,0,0,0,0
"K11924",0,1,0,0,0,0,0,0
"K11927",1,2,0,1,0,1,2,2
"K11928",0,0,0,0,0,0,0,0
"K11930",0,0,0,0,0,0,0,0
"K11931",0,0,0,0,0,0,0,0
"K11936",0,0,0,0,0,0,0,0
"K11937",0,0,0,0,0,0,0,0
"K11939",0,0,0,0,0,0,0,0
"K11940",0,0,0,0,0,0,0,0
"K11941",0,0,0,0,0,0,0,0
"K11942",0,0,0,0,0,0,0,0
"K11950",0,0,0,0,0,0,0,0
"K11951",0,0,0,0,0,0,0,0
"K11952",0,0,0,0,0,0,0,0
"K11953",0,0,0,0,0,0,0,0
"K11954",0,0,0,0,0,0,0,0
"K11955",0,0,0,0,0,0,0,0
"K11956",0,0,0,0,0,0,0,0
"K11957",0,0,0,0,0,0,0,0
"K11958",0,0,0,0,0,0,0,0
"K11959",0,0,0,0,0,0,0,0
"K11960",1,0,0,0,0,0,0,0
"K11961",2,0,0,0,0,0,0,0
"K11962",2,0,0,0,0,0,0,0
"K11963",1,0,0,0,0,0,0,0
"K11987",0,0,0,0,0,0,0,0
"K11991",1,0,1,1,0,1,0,1
"K11996",0,1,1,1,1,1,0,3
"K12056",0,0,0,0,0,0,0,0
"K12057",0,0,0,0,0,0,0,0
"K12058",0,0,0,0,0,0,0,0
"K12059",0,0,0,0,0,0,0,0
"K12060",0,0,0,0,0,0,0,0
"K12061",0,0,0,0,0,0,0,0
"K12062",0,0,0,0,0,0,0,0
"K12063",0,0,0,0,0,0,0,0
"K12064",0,0,0,0,0,0,0,0
"K12065",0,0,0,0,0,0,0,0
"K12066",0,0,0,0,0,0,0,0
"K12067",0,0,0,0,0,0,0,0
"K12068",0,0,0,0,0,0,0,0
"K12072",0,0,0,0,0,0,0,0
"K12073",0,0,0,0,0,0,0,0
"K12111",0,0,0,0,0,0,0,0
"K12137",0,0,0,0,0,0,0,0
"K12140",0,0,0,0,0,0,0,0
"K12141",0,0,0,0,0,0,0,0
"K12143",0,0,0,0,0,0,0,0
"K12152",0,0,0,0,0,0,0,0
"K12203",0,0,0,0,0,0,0,0
"K12204",0,0,0,0,0,0,0,0
"K12205",0,0,0,0,0,0,0,0
"K12206",0,0,0,0,0,0,0,0
"K12209",0,0,0,0,0,0,0,0
"K12212",0,0,0,0,0,0,0,0
"K12213",0,0,0,0,0,0,0,0
"K12214",0,0,0,0,0,0,0,0
"K12217",0,0,0,0,0,0,0,0
"K12218",0,0,0,0,0,0,0,0
"K12221",0,0,0,0,0,0,0,0
"K12222",0,0,0,0,0,0,0,0
"K12224",0,0,0,0,0,0,0,0
"K12234",0,0,0,0,0,0,0,0
"K12235",0,0,0,0,0,0,0,0
"K12251",0,1,1,2,0,1,1,1
"K12252",0,0,0,0,0,0,0,0
"K12254",0,0,0,0,0,0,0,0
"K12255",0,0,0,0,0,0,0,0
"K12256",0,0,0,0,0,0,0,1
"K12257",1,1,1,1,1,1,0,1
"K12260",0,0,0,0,0,0,0,0
"K12262",0,0,0,0,0,0,0,0
"K12263",0,0,0,0,0,0,0,0
"K12267",0,0,0,2,0,0,0,1
"K12276",0,0,0,0,0,0,0,0
"K12278",0,0,0,0,0,0,0,0
"K12279",0,0,0,0,0,0,0,0
"K12280",0,0,0,0,0,0,0,0
"K12281",0,0,0,0,0,0,0,0
"K12282",0,0,0,0,0,0,0,0
"K12283",0,0,0,0,0,0,0,0
"K12284",0,0,0,0,0,0,0,0
"K12285",0,0,0,0,0,0,0,0
"K12286",0,0,0,0,0,0,0,0
"K12297",0,0,0,0,0,0,0,0
"K12308",0,0,0,0,0,0,0,0
"K12319",0,0,0,0,0,0,0,0
"K12339",0,0,0,0,0,0,0,0
"K12340",0,0,0,0,0,0,0,0
"K12343",0,0,0,0,0,0,0,0
"K12349",0,0,0,0,0,0,0,0
"K12368",0,0,0,0,0,0,0,0
"K12369",0,0,0,0,0,0,0,0
"K12370",0,0,0,0,0,0,0,0
"K12371",0,0,0,0,0,0,0,0
"K12372",0,0,0,0,0,0,0,0
"K12373",3,0,2,0,0,0,0,0
"K12405",0,0,0,0,0,0,0,0
"K12410",0,0,0,0,0,0,0,0
"K12420",0,0,0,0,0,0,0,0
"K12423",0,0,0,0,0,0,0,0
"K12426",0,0,0,0,0,0,0,0
"K12429",0,0,0,0,0,0,0,0
"K12437",0,0,0,0,0,0,0,0
"K12440",0,0,0,0,0,0,0,0
"K12444",0,0,0,0,0,0,0,0
